Deliverable,EndDate,FirstAddedDate,GeoX,GeoY,HazardousSubstances,Hectares,LastUpdatedDate,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Notes,OrganisationLabel,OrganisationURI,OwnershipStatus,PermissionDate,PermissionType,PlanningHistory,PlanningStatus,SiteNameAddress,SiteReference,SiteplanURL,entity,point,brownfield-land
yes,,2017-10-12,-2.623925,53.649986,,1.91,2018-12-07,7,7,7,Planning Ref: 16/00633/OUTMAJ (2017-03-31); 17/00806/REMMAJ (2017-11-08); 17/01172/REM (2018-02-07); 17/01173/REM (2018-02-28); 17/01174/REM (2018-02-28); 17/01175/REM (2019-02-28). The site has planning permission for 12 dwellings but 2 dwellings are to be demolished therefore the net number of dwellings is 10. It is predicted that all of these dwellings will be completed in the five year period.. Demolition of existing buildings and erection of up to 12 self-build dwellings. 7 of these on brownfield land.,Chorley,http://opendatacommunities.org/id/district-council/chorley,not owned by a public authority,2017-11-08,reserved matters approval,https://planning.chorley.gov.uk/online-applications/search.do?action=simple&searchType=Application,permissioned,"Gleadhill House Stud, Dawbers Lane, Euxton",3219,https://myaccount.chorley.gov.uk/MyChorley.aspx?iv=tabs,,,
,,2017-10-12,-2.562105,53.690631,,0.29,2018-12-07,5,5,5,Planning Ref: 15/00556/OUT (2015-09-02). Demolition of existing farmhouse and outbuildings and erection of 6 dwellings associated garages and access improvements.,Chorley,http://opendatacommunities.org/id/district-council/chorley,not owned by a public authority,2018-05-11,full planning permission,https://planning.chorley.gov.uk/online-applications/search.do?action=simple&searchType=Application,permissioned,"Hole House Farm, Chorley Road, Heath Charnock",3105,https://myaccount.chorley.gov.uk/MyChorley.aspx?iv=tabs,,,
yes,,2017-10-12,-2.710161,53.63471,,0.74,2018-12-07,11,11,11,"Planning Ref: 17/01097/REMMAJ (2019-08-31). Erection of 56 dwellings, of which 11 are on brownfield land.. Erection of 56 dwellings.",Chorley,http://opendatacommunities.org/id/district-council/chorley,not owned by a public authority,2018-08-31,reserved matters approval,https://planning.chorley.gov.uk/online-applications/search.do?action=simple&searchType=Application,permissioned,"Goodyear Business Park, Gorsey Lane, Mawdesley",3044,https://myaccount.chorley.gov.uk/MyChorley.aspx?iv=tabs,,,
,,2017-10-12,-2.677402,53.67622,,6.62,2018-11-29,85,85,85,Planning Ref: 12/01134/OUTMAJ (2013-08-30). A reserved matters planning application is currently under consideration . However there is uncertainty about the deliverability of this site due to issues relating to filling works required and associated permission required from Lancashire County Council for waste operations. It has therefore not been included in the five year supply.. Outline application for means of access for up to 85 new dwellings,Chorley,http://opendatacommunities.org/id/district-council/chorley,not owned by a public authority,2013-08-30,outline planning permission,https://planning.chorley.gov.uk/online-applications/search.do?action=simple&searchType=Application,permissioned,"JF Electrical, Little Quarry, Hill Top Lane, Whittle-le-Woods",2952,https://myaccount.chorley.gov.uk/MyChorley.aspx?iv=tabs,,,
,,2017-10-12,-2.721373,53.642157,,0.87,2018-11-29,18,18,18,Planning permission expired in August 2017. There is uncertainty regarding the delivery of this site therefore it has not been included in the five year supply.. Demolition of existing industrial units and erection of 18 dwellings,Chorley,http://opendatacommunities.org/id/district-council/chorley,not owned by a public authority,2014-08-27,,https://planning.chorley.gov.uk/online-applications/applicationDetails.do?activeTab=externalDocuments&keyVal=MUD0N6ET4F000,not permissioned,"Finnington Industrial Estate, Finnington Lane, Feniscowles",2559,https://myaccount.chorley.gov.uk/MyChorley.aspx?iv=tabs,,,
,,2017-10-12,-2.603602,53.622037,,2.08,2018-11-29,37,37,37,"Planning Ref: 12/00084/FULMAJ (2013-08-29). Development of the site had not started in April 2017. There is uncertainty about when this development will come forward therefore it has not been included in the five year supply.. Refurbishment and restoration of chimney and associated building to form office, demolition of remaining buildings and erection of 37 dwellings",Chorley,http://opendatacommunities.org/id/district-council/chorley,not owned by a public authority,2013-08-29,full planning permission,https://planning.chorley.gov.uk/online-applications/search.do?action=simple&searchType=Application,permissioned,"Chimney and Building, Withnell Fold Mill, Withnell Fold, Withnell",2955,https://myaccount.chorley.gov.uk/MyChorley.aspx?iv=tabs,,,
,,2017-10-12,-2.767459,53.625251,,14.69,2017-10-12,195,195,195,"Planning permission refused on 28/3/18. Outline application was REFUSED on 28/3/18 for the mixed use redevelopment of the former CamelotTheme Park, comprising of up to 195 dwellings, 1,000sqm of office space Use Class B1, and 2,000sqm workshop starter units, together with associated infrastructure, open space and landscaping, with all matters reserved except for access.",Chorley,http://opendatacommunities.org/id/district-council/chorley,not owned by a public authority,,,https://planning.chorley.gov.uk/online-applications/applicationDetails.do?activeTab=externalDocuments&keyVal=OT3B9LETKV100,not permissioned,"Camelot Theme Park, Hall Road, Charnock Richard",Camelot,https://myaccount.chorley.gov.uk/MyChorley.aspx?iv=tabs,,,
yes,,2017-10-12,-2.632813,53.664626,,0.91,2018-11-29,33,33,33,"Planning Ref: 11/00871/FULMAJ (2013-07-31); 12/01015/FULMAJ (2013-08-05); 13/00993/FULMAJ (2014-01-15); 14/01225/MNMA (2014-12-08); 15/00028/FUL (2015-03-18); 16/00053/FUL (2016-03-02). 33 dwellings left to be built at April 2018, none of which were under construction. It is predicted that all of these dwellings will be completed in the five year period.. Amendments to previously approved planning applications on this site (ref: 13/00993/FULMAJ relating to the approved residential development and 14/00717/FUL relating to the employment/ commercial building) which will result in 43 dwellings on the site and a larger employment/ commercial area.",Chorley,http://opendatacommunities.org/id/district-council/chorley,not owned by a public authority,2015-01-21,full planning permission,https://planning.chorley.gov.uk/online-applications/search.do?action=simple&searchType=Application,permissioned,"Former Initial Textile Services, bounded by Botany Brow and Willow Road, Chorley",2932,https://myaccount.chorley.gov.uk/MyChorley.aspx?iv=tabs,,,
yes,,2017-10-12,-2.665659,53.636117,,0.12,2018-11-29,31,31,31,"Planning Ref: 08/01100/REMMAJ (2009-01-15); 10/00334/FULMAJ (2010-07-28); 10/01052/REMMAJ (2011.01.13); 12/01001/REMMAJ (2013-01-16). 31 dwellings left to be built at April 2017 (West Block), none of which were under construction. It is predicted that all of these dwellings will be completed in the early to middle years of the five year period.. Reserved Matters Application for the Southern Commercial Area, Buckshaw Village. Including retail uses, residential, car parking, related infrastructure and landscaping.",Chorley,http://opendatacommunities.org/id/district-council/chorley,not owned by a public authority,2013-01-16,reserved matters approval,https://planning.chorley.gov.uk/online-applications/search.do?action=simple&searchType=Application,permissioned,"Southern Commercial Quarter Central Core, West Block, Buckshaw Village, Chorley",1799.06,https://myaccount.chorley.gov.uk/MyChorley.aspx?iv=tabs,,,
,,2017-10-12,-2.660412,53.674913,,0.5,2018-11-29,22,22,22,No evidence that the site will come forward in the five year period.,Chorley,http://opendatacommunities.org/id/district-council/chorley,not owned by a public authority,,,,not permissioned,"Regent Street, Coppull",HS1.34,https://myaccount.chorley.gov.uk/MyChorley.aspx?iv=tabs,,,
,,2017-10-12,-2.643803,53.647921,,0.89,2018-11-29,29,29,29,No evidence that the site will come forward in the five year period. A previous planning permission on the site expired in 2014.,Chorley,http://opendatacommunities.org/id/district-council/chorley,not owned by a public authority,,,,not permissioned,"Pole Green Nurseries, Charnock Richard",HS1.52,https://myaccount.chorley.gov.uk/MyChorley.aspx?iv=tabs,,,
,,2017-10-12,-2.558043,53.71899,,0.18,2018-11-29,28,28,28,"Planning Ref: 09/00033/OUTMAJ (2009-04-20); 13/00076/OUTMAJ (2013-04-26); 16/00236/OUTMAJ (2016-05-26). The site has outline planning permission for 28 dwellings. It also has temporary planning permission for use a hospital car park until July 2019 therefore redevelopment of the site is unlikely until after this date. The outline planning permission has been renewed several times as well as the temporary planning permission for use as a car park. Given the uncertainty regarding the delivery of this site it has not been included in the five year supply.. Outline application for the erection of a 4 storey apartment building providing 28 No. one and two bedroom apartments with associated car parking, all matters reserved save for access, layout and scale",Chorley,http://opendatacommunities.org/id/district-council/chorley,not owned by a public authority,2016-05-26,outline planning permission,https://planning.chorley.gov.uk/online-applications/search.do?action=simple&searchType=Application,permissioned,"Hospital Car Park, Preston Road, Chorley",2502,https://myaccount.chorley.gov.uk/MyChorley.aspx?iv=tabs,,,
,,2017-10-12,-2.632071,53.662561,,0.52,2018-11-29,14,14,14,Planning Ref: 17/00438/FULMAJ (2017-11-03).. Demolition of Calder and Rydal Houses and erection of mixed use scheme comprising 14 houses and mixed use commercial facility with ancillary accessing and servicing provision.,Chorley,http://opendatacommunities.org/id/district-council/chorley,not owned by a public authority,2017-11-03,full planning permission,https://planning.chorley.gov.uk/online-applications/search.do?action=simple&searchType=Application,permissioned,"Calder House and Rydal House, Chorley Hall Road, Chorley",3349,https://myaccount.chorley.gov.uk/MyChorley.aspx?iv=tabs,,,
,,2017-10-12,-2.664912,53.676191,,0.79,2018-12-07,14,14,14,"Planning Ref: 14/00098/FUL (2015-03-09); 16/00697/FULMAJ (2017-07-26).. Demolition of the nursing home and outbuildings, the change of use, conversion and restoration of the hall to form 5 no. two bedroom apartments and the erection of associated garages, and the erection of 9 no. detached three and four bedroom dwellings, together with associated access road, driveways, parking areas and restoration of the formal landscaped gardens and woodland.",Chorley,http://opendatacommunities.org/id/district-council/chorley,not owned by a public authority,2017-07-26,full planning permission,https://planning.chorley.gov.uk/online-applications/search.do?action=simple&searchType=Application,permissioned,"Withnell Hall, Formerly Lake View Nursing Home, Chorley Road, Withnell, Chorley, PR6 8BG",3074,https://myaccount.chorley.gov.uk/MyChorley.aspx?iv=tabs,,,
,,2017-10-12,-2.774279,53.662482,,0.03,2018-11-29,5,5,5,Planning Ref: 17/00635/FUL (2017-08-16).. Change of use from GP Surgery to 5no. Flats,Chorley,http://opendatacommunities.org/id/district-council/chorley,not owned by a public authority,2017-08-16,full planning permission,https://planning.chorley.gov.uk/online-applications/search.do?action=simple&searchType=Application,permissioned,"41 Cunliffe Street, Chorley, PR7 2BA",3321,https://myaccount.chorley.gov.uk/MyChorley.aspx?iv=tabs,,,
,,2017-10-12,-2.574525,53.703048,,0.3,2018-11-29,7,7,7,"Planning Ref: 12/00942/FUL (2012-12-12); 14/00315/FUL (2014-11-04); 15/00953/FULMAJ (2016-0714); 15/01040/OUT (2016-07-14); 16/01032/REM (2017-01-31); 16/00292/FUL (2017-02-06). 7 dwellings under construction at September 2018. It is predicted that all of these dwellings will be completed in the five year period.. Application for the construction of nine dwellings with associated access road, driveways and private gardens and the refurbishment and extension of the existing bungalow at 127a Station Road (to include the addition of a first floor and new roof), following demolition of existing buildings.",Chorley,http://opendatacommunities.org/id/district-council/chorley,not owned by a public authority,2016-07-14,full planning permission,https://planning.chorley.gov.uk/online-applications/search.do?action=simple&searchType=Application,permissioned,"127a Station Road, Croston",2850,https://myaccount.chorley.gov.uk/MyChorley.aspx?iv=tabs,,,
,,2017-10-12,-2.659395,53.675718,,0.16,2018-11-29,9,9,9,Planning Ref: 15/01092/OUT (2016-10-03).. Erection of 9 dwelling houses,Chorley,http://opendatacommunities.org/id/district-council/chorley,not owned by a public authority,2016-10-03,outline planning permission,https://planning.chorley.gov.uk/online-applications/search.do?action=simple&searchType=Application,permissioned,"Land North of Railway Public House, Wigan Road, Euxton, PR7 6LA",3227,https://myaccount.chorley.gov.uk/MyChorley.aspx?iv=tabs,,,
yes,,2017-10-12,-2.698753,53.634418,,0.19,2018-12-07,5,5,5,"Planning Ref: 13/00365/OUT (2013-07-10); 15/00281/REM (2015-05-29); 15/00282/FUL (2015-06-19); 16/00242/REM (2016-05-03). 5 dwellings left to be built at April 2018, all of which were under construction. It is predicted that all of these dwellings will be completed in the five year period.. Erection of 10 dwellings, 5 of which were left to be built at September 2018.",Chorley,http://opendatacommunities.org/id/district-council/chorley,not owned by a public authority,2015-05-29,reserved matters approval,https://planning.chorley.gov.uk/online-applications/search.do?action=simple&searchType=Application,permissioned,"H W Moon Ltd, 56 Wood Lane, Heskin, Chorley",2928,https://myaccount.chorley.gov.uk/MyChorley.aspx?iv=tabs,,,
,,2017-10-12,-2.684528,53.657232,,0.15,2018-11-29,7,7,7,Planning Ref: 16/00258/OUT (2017-03-08).. Outline application for the erection of up to 7 dwellings.,Chorley,http://opendatacommunities.org/id/district-council/chorley,not owned by a public authority,2017-03-08,outline planning permission,https://planning.chorley.gov.uk/online-applications/search.do?action=simple&searchType=Application,permissioned,"Brinscall Plumbing and Building Supplies, 17 Hartington Road, Brinscall, Chorley, PR6 8RF",3217,https://myaccount.chorley.gov.uk/MyChorley.aspx?iv=tabs,,,
,,2018-12-07,-2.638912,53.642395,,0.03,2018-12-07,8,8,8,"Planning Ref: 16/00953/OUT (2017-02-09); 17/01160/REM (2018-03-07).. Reserved matters application for the erection of two buildings comprising 8no. 1 bedroom self contained apartments, caretakers office and common room (pursuant to outline planning permission ref. 16/00953/OUT)",Chorley,http://opendatacommunities.org/id/district-council/chorley,not owned by a public authority,2018-03-07,reserved matters approval,https://planning.chorley.gov.uk/online-applications/search.do?action=simple&searchType=Application,permissioned,"The Moor Inn, 26 Moor Road",3213,https://myaccount.chorley.gov.uk/MyChorley.aspx?iv=tabs,,,
,,2018-12-07,-2.633475,53.653039,,0.05,2018-12-07,14,14,14,Planning Ref: 17/00929/P3PAJ (2017-11-2).. Prior approval for change of use from office to 14 apartments.,Chorley,http://opendatacommunities.org/id/district-council/chorley,not owned by a public authority,2017-11-23,other,https://planning.chorley.gov.uk/online-applications/search.do?action=simple&searchType=Application,permissioned,"Chorley and South Ribble District Purchasing Team Government Offices, Peter Street",3341,https://myaccount.chorley.gov.uk/MyChorley.aspx?iv=tabs,,,
,,2018-12-07,-2.620118,53.656327,,0.19,2018-12-07,10,10,10,Planning Ref: 17/00616/FULMAJ (2017-11-08).. Erection of 10 dwellings,Chorley,http://opendatacommunities.org/id/district-council/chorley,not owned by a public authority,2017-11-08,full planning permission,https://planning.chorley.gov.uk/online-applications/search.do?action=simple&searchType=Application,permissioned,208 Stump Lane,3347,https://myaccount.chorley.gov.uk/MyChorley.aspx?iv=tabs,,,
,,2018-12-07,-2.634889,53.654541,,0.04,2018-12-07,18,18,18,Planning Ref: 17/00490/FULMAJ (2017-11-28).. Demolition of buildings and erection of 18 apartments,Chorley,http://opendatacommunities.org/id/district-council/chorley,not owned by a public authority,2019-11-28,full planning permission,https://planning.chorley.gov.uk/online-applications/search.do?action=simple&searchType=Application,permissioned,5-9 Queens Road,3348,https://myaccount.chorley.gov.uk/MyChorley.aspx?iv=tabs,,,
,,2017-12-07,-2.630431,53.651815,,0.03,2018-12-07,10,10,10,Planning Ref: 17/00962/FULMAJ (2018-01-09).. Erection of 10 apartments,Chorley,http://opendatacommunities.org/id/district-council/chorley,not owned by a public authority,2018-01-09,full planning permission,https://planning.chorley.gov.uk/online-applications/search.do?action=simple&searchType=Application,permissioned,Land adjacent to 13 and 15 Halliwell Street,3354,https://myaccount.chorley.gov.uk/MyChorley.aspx?iv=tabs,,,
,,2018-12-07,-2.617417,53.65164,,0.02,2018-12-07,6,6,6,Planning Ref: 17/01134/FUL (2018-02-09).. change of use from pub to 6 apartments.,Chorley,http://opendatacommunities.org/id/district-council/chorley,not owned by a public authority,2018-02-09,full planning permission,https://planning.chorley.gov.uk/online-applications/search.do?action=simple&searchType=Application,permissioned,"Shepherds Arms, 38 Eaves Lane",3362,https://myaccount.chorley.gov.uk/MyChorley.aspx?iv=tabs,,,
,,2018-12-07,-2.638211,53.69711,,0.47,2018-12-07,13,13,13,Planning Ref: 17/00016/FULMAJ (2017-07-14).. Erection of 13 dwellings,Chorley,http://opendatacommunities.org/id/district-council/chorley,not owned by a public authority,2018-07-14,full planning permission,https://planning.chorley.gov.uk/online-applications/search.do?action=simple&searchType=Application,permissioned,"St Bede's Parish Hall, Brownley Street",3320,https://myaccount.chorley.gov.uk/MyChorley.aspx?iv=tabs,,,
,,2018-12-07,-2.630736,53.651966,,0.01,2018-12-07,13,13,13,"Planning Ref: 17/00276/P3PAJ (2017); 17/00270/FUL (2017-05-19); 17/00467/FUL (2017-06-28).. Prior approval to change office building into 8 flats, construction of mansard roof comprising 5 flats and erection of building comprising 2 flats.",Chorley,http://opendatacommunities.org/id/district-council/chorley,not owned by a public authority,2017-04-28,other,https://planning.chorley.gov.uk/online-applications/search.do?action=simple&searchType=Application,permissioned,"St George's House, St George's Street",3300,https://myaccount.chorley.gov.uk/MyChorley.aspx?iv=tabs,,,
,,2018-12-07,-2.617184,53.650221,,0.24,2018-12-07,12,12,12,Planning Ref: 17/00044/FULMAJ (2017-04-11).. Erection of 12no. Affordable dwellings following the demolition of the former St James Bowling Club (10 Houses and 2 apartments),Chorley,http://opendatacommunities.org/id/district-council/chorley,not owned by a public authority,2017-04-11,full planning permission,https://planning.chorley.gov.uk/online-applications/search.do?action=simple&searchType=Application,permissioned,"St James Bowling Club, Eaves Lane",3304,https://myaccount.chorley.gov.uk/MyChorley.aspx?iv=tabs,,,
,,2019-01-30,-2.679949,53.658552,,0.75,2019-01-30,8,8,8,Planning Ref: 15/00162/OUTMAJ (2018-11-22).. Erection of 8 self build dwellings,Chorley,http://opendatacommunities.org/id/district-council/chorley,not owned by a public authority,2018-11-22,outline planning permission,https://planning.chorley.gov.uk/online-applications/search.do?action=simple&searchType=Application,permissioned,"Euxton Mill, Dawbers Lane, Euxton PR7 6EB",3440,https://myaccount.chorley.gov.uk/MyChorley.aspx?iv=tabs,,,
,,2019-01-30,-2.616674,53.610036,,0.2,2019-01-30,7,7,7,"Planning Ref: 16/00075/FUL (2016-04-13).. Demolition of existing buildings, erection of 6 dwellings and change of use of existing office to bungalow",Chorley,http://opendatacommunities.org/id/district-council/chorley,not owned by a public authority,2016-04-13,full planning permission,https://planning.chorley.gov.uk/online-applications/search.do?action=simple&searchType=Application,permissioned,"Land 20m West of 6 Ellerbeck View, Castle House Lane",3162,https://myaccount.chorley.gov.uk/MyChorley.aspx?iv=tabs,,,
,,2019-01-30,-2.629287,53.647147,,0.06,2019-01-30,12,12,12,Planning Ref: 16/00116/OUTMAJ (2016-06-30).. Demolition of warehouse and erection of 12 apartments,Chorley,http://opendatacommunities.org/id/district-council/chorley,not owned by a public authority,2016-06-30,outline planning permission,https://planning.chorley.gov.uk/online-applications/search.do?action=simple&searchType=Application,permissioned,"Bonny Greenhalgh & Co, Back Ashby Street",3169,https://myaccount.chorley.gov.uk/MyChorley.aspx?iv=tabs,,,
,,2019-01-30,-2.750656,53.635139,,0.8,2019-01-30,5,5,5,Planning Ref: 16/01061/FUL (2017-03-08); 17/00770/FUL (2017-11-03).. Demolition of buildings and erection of 4 dwellings and erection of replacement dwelling,Chorley,http://opendatacommunities.org/id/district-council/chorley,not owned by a public authority,2017-03-08,full planning permission,https://planning.chorley.gov.uk/online-applications/search.do?action=simple&searchType=Application,permissioned,"Lynric Farm, Blue Stone Lane",3222,https://myaccount.chorley.gov.uk/MyChorley.aspx?iv=tabs,,,
,,2019-01-31,-2.631321,53.662048,,0.2,2019-01-31,5,5,5,,Chorley,http://opendatacommunities.org/id/district-council/chorley,not owned by a public authority,,,,not permissioned,"Former Shell Garage, Preston Road",Former Shell Garage,https://myaccount.chorley.gov.uk/MyChorley.aspx?iv=tabs,,,
