point,OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate
,http://opendatacommunities.org/id/district-council/chiltern,Chiltern District Council,CD0156,"''Rear of St Georges Church, White Lion Road, Little Chalfont''",,,http://www.chiltern.gov.uk/planning/brownfieldregister,0.41,not owned by a public authority,,not permissioned,,,,6,6,10,yes,,2017-12-08,2018-12-10,
,http://opendatacommunities.org/id/district-council/chiltern,Chiltern District Council,CD0174,"''Land Adjoining Chesham Station, Station Road''",,,http://www.chiltern.gov.uk/planning/brownfieldregister,0.18,not owned by a public authority,,not permissioned,,,,7,7,13,,,2017-12-08,2018-12-10,
,http://opendatacommunities.org/id/district-council/chiltern,Chiltern District Council,CD0197,"''Sycamore House, 1 Woodside Road, Amersham''",,,http://www.chiltern.gov.uk/planning/brownfieldregister,0.34,not owned by a public authority,,permissioned,full planning permission,2015-04-13,,8,8,8,yes,"Change of use of first and second floor gymnasium (Use Class D2) to provide eight apartments (5x2 bed, 3x1 bed), extension to enclose stairwell, first floor/second floor rear extension and new balconies and associated parking",2017-12-08,2018-12-10,
,http://opendatacommunities.org/id/district-council/chiltern,Chiltern District Council,CD0205,"''Metro House, 37 to 47 Woodside Road, Amersham''",,,http://www.chiltern.gov.uk/planning/brownfieldregister,0.07,not owned by a public authority,,permissioned,other,2014-05-28,,11,11,11,yes,"Prior Notification Under Class J of Part 3, Schedule 2 of the Town and Country Planning (General Permitted Development) Order 1995, as amended - change of use of first and second floors from office (use class b1(a)) to eleven residential units (use class c3)",2017-12-08,2018-12-10,
,http://opendatacommunities.org/id/district-council/chiltern,Chiltern District Council,CD0209,"''Newland Park, Gorelands Lane, Chalfont St Giles''",,,http://www.chiltern.gov.uk/planning/brownfieldregister,41.56,not owned by a public authority,,permissioned,full planning permission,2016-07-29,,309,309,309,yes,"Any future development proposals should consider that the site is within the Green Belt. Green Belt policies will apply to any future development proposals.. Redevelopment of site to provide 309 dwellings (Use Class C3), including new build, conversion of existing student housing blocks, Grade II listed manor house and associated buildings",2017-12-08,2018-12-10,
,http://opendatacommunities.org/id/district-council/chiltern,Chiltern District Council,CD0211,"''90 Asheridge Road, Chesham''",,,http://www.chiltern.gov.uk/planning/brownfieldregister,2.73,not owned by a public authority,,permissioned,full planning permission,2017-09-19,,142,142,142,yes,"The office element of the consented scheme is protected by condition. Redevelopment of the site comprising demolition of existing substation and provision of 142 residential units (Use Class C3), car parking, landscaping and associated works",2017-12-08,2018-12-10,
,http://opendatacommunities.org/id/district-council/chiltern,Chiltern District Council,CD0384,"''Victoria House, Victoria Road, Chesham''",,,http://www.chiltern.gov.uk/planning/brownfieldregister,0.01,not owned by a public authority,,permissioned,other,2015-09-01,,7,7,7,yes,"Prior Notification under Class P of Part 3, Schedule 2 of the Town and Country Planning (General Permitted Development) (England) Order 2015 - Change of use from storage or distribution buildings (Use Class B8) to seven residential units (Use Class C3)",2017-12-08,2018-12-10,
,http://opendatacommunities.org/id/district-council/chiltern,Chiltern District Council,CD0425,"''Apex House, 31 Chiltern Avenue, Amersham''",,,http://www.chiltern.gov.uk/planning/brownfieldregister,0.06,not owned by a public authority,,permissioned,full planning permission,2017-12-15,,8,8,8,yes,Demolition of existing office building and erection of eight flats,2017-12-08,2018-12-10,
,http://opendatacommunities.org/id/district-council/chiltern,Chiltern District Council,CD0427,"''The Rose and Crown Public House, 264 Waterside, Chesham''",,,http://www.chiltern.gov.uk/planning/brownfieldregister,0.05,not owned by a public authority,,permissioned,full planning permission,2015-11-04,,5,5,6,yes,"Part two storey, part first floor side extensions and alterations to facilitate the change of use of site from a public house to create six residential units, laying of hardstanding and the creation of a new vehicular access",2017-12-08,2018-12-10,
,http://opendatacommunities.org/id/district-council/chiltern,Chiltern District Council,CD0438,"''Car Park North of Chesham Station, Station Road''",,,http://www.chiltern.gov.uk/planning/brownfieldregister,0.38,not owned by a public authority,,not permissioned,,,,13,13,25,,Development proposals of the site should maintain existing levels of public and commuter parking as well as provide parking for any new development,2017-12-08,2018-12-10,
,http://opendatacommunities.org/id/district-council/chiltern,Chiltern District Council,CD0439,"''Chalfont and Latimer Station Car Park, Bedford Avenue''",,,http://www.chiltern.gov.uk/planning/brownfieldregister,2.34,not owned by a public authority,,not permissioned,,,,40,40,80,,Development proposals of the site should maintain existing levels of public and commuter parking as well as provide parking for any new development,2017-12-08,2018-12-10,
,http://opendatacommunities.org/id/district-council/chiltern,Chiltern District Council,CD0440,"''William Moulder Court, Chesham''",,,http://www.chiltern.gov.uk/planning/brownfieldregister,0.55,not owned by a public authority,,not permissioned,,,,6,6,15,yes,Any future development proposals should address any potential implications on residential parking and highways,2017-12-08,2018-12-10,
,http://opendatacommunities.org/id/district-council/chiltern,Chiltern District Council,CD0444,"''Land West of Mount Nugent, Chesham''",,,http://www.chiltern.gov.uk/planning/brownfieldregister,0.3,not owned by a public authority,,not permissioned,,,,6,6,9,yes,Any future development proposals should address any potential implications on residential parking and highways,2017-12-08,2018-12-10,
,http://opendatacommunities.org/id/district-council/chiltern,Chiltern District Council,CD0445,"''Land off Shelley Road, Chesham''",,,http://www.chiltern.gov.uk/planning/brownfieldregister,0.22,not owned by a public authority,,not permissioned,,,,7,7,12,yes,Any future development proposals should address any potential implications on residential parking and highways,2017-12-08,2018-12-10,
,http://opendatacommunities.org/id/district-council/chiltern,Chiltern District Council,CD0448,"''Land on the frontage of Great Missenden Railway Station, ''",,,http://www.chiltern.gov.uk/planning/brownfieldregister,0.53,not owned by a public authority,,not permissioned,,,,10,10,20,yes,Development proposals of the site should retain and enhance interchange facilities and the station forecourt. Possible access from the site could be provided to other nearby development opportunities.,2017-12-08,2018-12-10,
,http://opendatacommunities.org/id/district-council/chiltern,Chiltern District Council,CD0459,"''Woodlands Farm, The Vale''",,,http://www.chiltern.gov.uk/planning/brownfieldregister,2.25,not owned by a public authority,,permissioned,full planning permission,2018-08-09,,15,15,25,yes,"Any future development proposals should consider that the site is within the Green Belt. Green Belt policies will apply to any future development proposals. Current permission only applies to part of the total site.. Demolition of existing Class B8 warehouses and redevelopment to provide 4 x 3 bedroom semi-detached dwellings and 1 x 4 bedroom detached dwelling, served by new and altered accesses",2017-12-08,2018-12-10,
,http://opendatacommunities.org/id/district-council/chiltern,Chiltern District Council,CD0460,"''Tunfield Farm, Hog Lane''",,,http://www.chiltern.gov.uk/planning/brownfieldregister,0.83,not owned by a public authority,,not permissioned,,,,6,6,8,yes,Any future development proposals should consider that the site is within the Green Belt. Green Belt policies will apply to any future development proposals.,2017-12-08,2018-12-10,
,http://opendatacommunities.org/id/district-council/chiltern,Chiltern District Council,CD0461,Land to rear of 65 Denham Lane,,,http://www.chiltern.gov.uk/planning/brownfieldregister,0.28,not owned by a public authority,,permissioned,full planning permission,2017-01-19,,2,2,2,,"Any future development proposals should consider that the site is within the Green Belt. Green Belt policies will apply to any future development proposals.. Redevelopment of site to provide two dwellings with associated access and landscaping, and detached car-port structure",2018-12-10,2018-12-10,
,http://opendatacommunities.org/id/district-council/chiltern,Chiltern District Council,CD0462,"12 - 14 High Street, Chesham",,,http://www.chiltern.gov.uk/planning/brownfieldregister,0.036,not owned by a public authority,,permissioned,full planning permission,2017-12-07,,7,7,7,,"Change of use of part ground floor from financial and professional services (Use Class A2) to dwellinghouses (Use Class C3) comprising 1 one bed flat, change of use of first floor from financial and professional services (Use Class A2) to dwellinghouses (Use Class C3) comprising 1 two bed flat and 2 one bed flats, erection of a second floor extension to facilitate two studio flats.",2018-12-10,2018-12-10,
,http://opendatacommunities.org/id/district-council/chiltern,Chiltern District Council,CD0463,Hill Farm Industrial Estate,,,http://www.chiltern.gov.uk/planning/brownfieldregister,0.79,not owned by a public authority,,permissioned,full planning permission,2016-12-13,,3,3,3,,Any future development proposals should consider that the site is within the Green Belt. Green Belt policies will apply to any future development proposals.. Re-development of site to provide three detached dwellings with detached garages served by access from Hill Farm Lane with associated entrance gate and fencing,2018-12-10,2018-12-10,
,http://opendatacommunities.org/id/district-council/chiltern,Chiltern District Council,CD0464,24A Red Lion Street (former Zion Hall),,,http://www.chiltern.gov.uk/planning/brownfieldregister,0.03,not owned by a public authority,,permissioned,full planning permission,2018-03-09,,6,6,6,,"Alterations and internal redevelopment of property known as Zion Hall, to create six residential units",2018-12-10,2018-12-10,
,http://opendatacommunities.org/id/district-council/chiltern,Chiltern District Council,CD0465,Land at Burtons Timber Yard,,,http://www.chiltern.gov.uk/planning/brownfieldregister,0.34,not owned by a public authority,,permissioned,full planning permission,2017-09-11,,2,2,2,,Any future development proposals should consider that the site is within the Green Belt. Green Belt policies will apply to any future development proposals.. Redevelopment of site to provide four detached chalet style dwellings,2018-12-10,2018-12-10,
,http://opendatacommunities.org/id/district-council/chiltern,Chiltern District Council,CD0466,Land at Old Amersham Farm,,,http://www.chiltern.gov.uk/planning/brownfieldregister,0.39,not owned by a public authority,,not permissioned,,,,9,9,9,,Any future development proposals should consider that the site is within the Green Belt. Green Belt policies will apply to any future development proposals.,2018-12-10,2018-12-10,
